"variable","x","y.averages"
"tmean11",8.70237159729007,0.643349152803421
"tmean11",8.73758369445804,0.643349152803421
"tmean11",8.77279579162601,0.643349152803421
"tmean11",8.80800788879398,0.643349152803421
"tmean11",8.84321998596195,0.643349152803421
"tmean11",8.87843208312992,0.643349152803421
"tmean11",8.91364418029788,0.643349152803421
"tmean11",8.94885627746585,0.643349152803421
"tmean11",8.98406837463382,0.643349152803421
"tmean11",9.01928047180179,0.643349152803421
"tmean11",9.05449256896976,0.643349152803421
"tmean11",9.08970466613773,0.643349152803421
"tmean11",9.12491676330569,0.643349152803421
"tmean11",9.16012886047366,0.643349152803421
"tmean11",9.19534095764163,0.643349152803421
"tmean11",9.2305530548096,0.643349152803421
"tmean11",9.26576515197757,0.643349152803421
"tmean11",9.30097724914554,0.643349152803421
"tmean11",9.33618934631351,0.643349152803421
"tmean11",9.37140144348148,0.643349152803421
"tmean11",9.40661354064945,0.643349152803421
"tmean11",9.44182563781741,0.643349152803421
"tmean11",9.47703773498538,0.643349152803421
"tmean11",9.51224983215335,0.643349152803421
"tmean11",9.54746192932132,0.643349152803421
"tmean11",9.58267402648929,0.643349152803421
"tmean11",9.61788612365726,0.643349152803421
"tmean11",9.65309822082523,0.643349152803421
"tmean11",9.6883103179932,0.643349152803421
"tmean11",9.72352241516116,0.643349152803421
"tmean11",9.75873451232913,0.643349152803421
"tmean11",9.7939466094971,0.643349152803421
"tmean11",9.82915870666507,0.643349152803421
"tmean11",9.86437080383304,0.643349152803421
"tmean11",9.89958290100101,0.643349152803421
"tmean11",9.93479499816898,0.643349152803421
"tmean11",9.97000709533694,0.643349152803421
"tmean11",10.0052191925049,0.643349152803421
"tmean11",10.0404312896729,0.643349152803421
"tmean11",10.0756433868409,0.643349152803421
"tmean11",10.1108554840088,0.643349152803421
"tmean11",10.1460675811768,0.643349152803421
"tmean11",10.1812796783448,0.643329161405563
"tmean11",10.2164917755127,0.643269181251526
"tmean11",10.2517038726807,0.643209189176559
"tmean11",10.2869159698487,0.643149209022522
"tmean11",10.3221280670166,0.643089216947555
"tmean11",10.3573401641846,0.643029218912125
"tmean11",10.3925522613526,0.642969214916229
"tmean11",10.4277643585205,0.642909222841263
"tmean11",10.4629764556885,0.642849212884903
"tmean11",10.4981885528565,0.642789196968079
"tmean11",10.5334006500244,0.642729187011719
"tmean11",10.5686127471924,0.642669171094894
"tmean11",10.6038248443604,0.642609149217606
"tmean11",10.6390369415284,0.642549127340317
"tmean11",10.6742490386963,0.642489093542099
"tmean11",10.7094611358643,0.642429065704346
"tmean11",10.7446732330323,0.642369037866592
"tmean11",10.7798853302002,0.64230899810791
"tmean11",10.8150974273682,0.642248952388763
"tmean11",10.8503095245362,0.642188912630081
"tmean11",10.8855216217041,0.64212886095047
"tmean11",10.9207337188721,0.642068815231323
